time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,106,83,3426,510
2025-09-16 00:00:00+00:00,55,29,1065,283
2025-09-17 00:00:00+00:00,115,36,1189,280
2025-09-18 00:00:00+00:00,91,32,953,266
2025-09-19 00:00:00+00:00,104,27,870,200
2025-09-20 00:00:00+00:00,34,13,126,59
2025-09-21 00:00:00+00:00,41,18,273,54
2025-09-22 00:00:00+00:00,190,61,1114,237
2025-09-23 00:00:00+00:00,151,42,1209,208
2025-09-24 00:00:00+00:00,108,27,841,178
2025-09-25 00:00:00+00:00,253,46,1262,230
2025-09-26 00:00:00+00:00,334,78,1509,251
2025-09-27 00:00:00+00:00,22,20,327,69
2025-09-28 00:00:00+00:00,100,33,759,167
2025-09-29 00:00:00+00:00,55,29,224,64
